user,community
rezafahhsb01,119
1606893464914100224,119
938056974,1
1651979792915525632,2
379601689,161
coldkas2pintu,161
marnischaniago2,34
852006108054953984,9
1625629459390029824,1
1962407270425452544,14
1330147212047904768,36
aleenadi09,36
cintada16,36
579418261,12
68353180,1
259635663,1
979134129961758720,16
1475275963734790144,249
866669412278874112,602
dwyeochin,602
1862285889722097664,11
2232081265,29
107990231,34
1457232522,603
doreminjae,603
755854469980573696,36
2946985075,29
1718647251000549376,14
mrflash430,14
3697915580,105
2409158766,604
hypercrimson,604
1254632348525584384,12
yourboydinn,1
1547294946679353344,40
1717748594114285568,605
chazarinee,605
promisenewera,112
1245057898448703488,137
1519307015721349120,9
ayahbos,48
132435339,606
raymondchins,606
1593826699749494784,27
1663115157369929728,83
1172815335373729792,336
1279219105036251136,607
epiphanyjeen,607
winniekecil,12
kiyepzzzz,12
iowokwaru,12
47858942,174
hgrezex,2
1746814017967120384,95
1374686160748830720,36
moc4b3nt0,12
nyonyahsyuuper,12
pasar_gambir99,12
1138988249358196736,28
adnandkhan,28
100261879,95
caturprasetyoo,95
157944734,28
ndhogtjeplok,28
237553676,608
muh_harianto,608
qrivasi,608
72219475,2
lail_23,2
21610108,3
1579118504820998144,609
barcastuff_idn,609
andi_hpattera,36
1308179712716369920,6
arisamarket,6
aidilmadzi,42
teatree917,25
1604113772963979264,1
teddgus,1
133157248,77
great_fleet,77
1006023277586702336,1
1533873572057600000,610
n4sipadan9,610
lahiyataaa_,25
1298909448023322624,1
2496673058,23
172243686,16
303049563,1
1813102555494555648,27
yawaisme,27
1658008475082031104,165
1748278545909170176,1
1964831101,3
1667337913972183040,105
pierandomp14618,105
oreo_biskuitz,105
drizlyday,547
165678998,36
1931554034365919232,611
yookkangmin,611
1538687816,612
lantip,612
1570626571538661376,50
1906341652102557696,1
111235768,613
azharieazharou,613
1125374325723238400,1
1836939913532710912,119
amandakesyaip,119
cauzerff,119
1663860483835965440,614
margianta,614
1560253262,376
jogjakalarindu,9
1629800278374621184,3
223403952,615
jgbimantaraa,615
1004171852468531200,11
873425636395597824,306
3115463533,33
santorinissun,33
1604390439863586816,62
lkpp_ri,62
1829770336428249088,27
814465262535610368,25
1851494280302571520,616
yawnzdzn,616
4222415654,105
1851841793970806784,27
143356124,617
myegointact,617
1402339987505381376,618
achasforger,618
1048070890003390464,28
1836761389232459776,619
generalsoncast,619
haecoles2860_wo,12
1164800531316875264,12
1631684634265407488,34
1674688976723247104,27
1395713255637585920,95
3067569271,46
2249878513,19
1695285482861834240,620
jonatanoswari,620
1519496298734383104,40
2904063774,25
1440731661709176832,621
diskotique,621
19140737,105
avocadae21_,105
frealuf,27
1583017994287865856,2
1619610144580542464,3
1369573838007062528,7
dahlan_muhidin,7
gg_02022020,7
1709085257117716480,622
risumtaz,622
derekfebry,622
1721514996209733632,1
1022138873814474752,360
810720792,18
pandutrihartnto,18
206029960,623
afutami,623
964129970,23
2920516398,3
492982452,1
852287461598404608,14
4708050786,322
1896888621384466432,33
santiaferna,33
yonobubut70,33
_bangagoengdua,36
1606685384439914496,2
1723368292130369536,624
nekopurinnn,624
150594045,622
1799681310103134208,625
reinkarmation,625
113654670,127
1096274227395624960,2
rivaaha,2
nandopane6,77
62327666,626
yogyakartacity,626
bosanpsbb,161
123745266,23
tita83079013,23
1720859862429773824,1
924280674797809664,27
1164573073288257536,19
859014271765590016,627
eskalokal,627
stray_kids,627
3979656569,358
1573503443003547648,17
capkampax,17
aaaanilla,17
fseprai,17
2669043306,23
897438632,50
1623094876849192960,36
kpk,27
989360029789667328,50
1031560129047482368,77
1904438429720735744,628
dara_cega,628
1430893683944001536,12
1616057349499912192,146
investorgabut,146
novri_ta,25
1606530198132125696,48
rasto66010876,48
mamamochi1,48
sukardiyahya162,48
380178663,25
fdlrz28,25
1725612753954672640,77
1787707696747257856,119
1069189011963400192,17
zoelfick,17
114631475,25
1504005629500805120,629
maruk0,629
1702738790656385024,17
bagindo_kopi,27
1386663031979999232,1
1052703629528854528,25
1340686079666475008,17
50495840,25
2367146096,90
1688774460667727872,4
mochammadchusen,4
1663350732106633216,559
firmanrakhidaya,559
2985411798,25
apthalife,25
wiji_lagi,25
1892868216051159040,174
1630851851288739840,630
raffirizpram,630
1832649376269049856,40
1841126188825395200,631
momoghei,631
akomeng6,77
1614972115446566912,53
makinsuksesaja,53
atma_kpm,53
468348914,3
1932157538323312640,46
195396928,40
didikjzie,40
yahyacstaquf,40
1871591130930040832,632
abcdefghishi,632
1148558426881941504,633
pinksbluee,633
1850699341176168448,634
tideysea,634
384757238,635
seunghanq,635
1917034901880377344,1
1386197190842871808,27
1039144527163023360,14
1630426813317906432,608
spandukhajat,608
dayrliez,608
parlefeu,608
1311843980636643328,25
1449421179614371840,14
cryptee__,14
45465068,17
wongfandi94319,17
andjerry__,17
100737663,1
andyjoechester,19
vladsyarif13,25
1648555393671630848,36
mohmahfudmd,1
1875086359578472448,16
fsaidhamzah,16
1476077719737683968,23
1470500398209372160,161
1631819627587067904,46
ponytailbaru,46
1629090491227840512,636
pixoire,636
1863533785100521472,637
zxczxvzxcz,637
thejurgenholic,637
1530160188879015936,33
354591219,638
drcomp2021,638
1207250908137979904,1
1366731333238591488,34
alfianridonaa,25
1513150082140745728,17
qiuqiu_official,17
immakhab,27
mythicalforest,27
901549004,25
816763795,11
1095231175436558336,16
1417472353013882880,1
210349402,7
drayanaindra,25
you_annd,25
anakodok2009,25
1796241356697858048,142
441971537,1
1107282610944827392,105
203116795,639
tinkerlan,639
1522577962121383936,640
doritoschoco,640
1050197740645306368,50
rudysirwi,50
460967402,25
1543236078064533504,641
foruniel,641
780260048261910528,322
1948607330,449
creakycream,449
iceandacez,449
namaharusdiis,449
pambudiyah,449
71773086,77
1498311011228864512,27
hubunginaufal,27
1742069528945930240,77
oceansmsi,77
406227917,642
kieranlexhart,642
863439361815085056,1
273331964,36
1471074408013852672,1
1828506823130816512,14
kbshow0002,14
9h0st66,12
1139735438296379392,50
1962869722028089344,643
lovingmatchaa_,643
1547062793244815360,12
936970196673110016,13
62764791,1
985546057848254464,644
pambuditri,644
jackcfrost,644
1601823842657513472,105
senengjjn,105
ladykpop89905,105
1135675748801339392,119
1589207512854560768,25
1841355396268851200,23
meliksumanandar,23
94477907,25
1727602815084949504,27
1725493539667386368,105
795967245218291712,645
ntterusygy,645
1788384780817768448,646
wonglicik062,646
atma_putrajaya,19
1912027937676853248,74
71081716,11
380962412,95
jhprabowo_on_x,95
bpkpgoid,95
1728722591362482176,1
48919338,647
avianprimantifa,647
1881920256140259328,23
1568545225458728960,2
919011505,648
prfmnews,648
1865463852638613504,28
1954197828974313472,649
p1e0ve,649
1223701302,650
chatibbasri,650
1755148097041399808,17
1705799703097745408,16
darkwingtan,24
1084843901918208000,162
775328930806980608,4
1606229300985724928,651
putirosalina,651
sferisetia0,36
1882198073168080896,652
infinitylevel99,652
agama_sains_1,25
1268526438501638144,46
meutya_hafid,46
kurawa,9
puspom_tni_ad,46
131704369,653
regalgulaaren,653
2905814730,1
1698962469614747648,40
nggakbodoh,36
rossioci195906,27
1097417295356260352,27
139075821,25
thedesperateact,25
2472628669,34
1878819444895752192,654
pdiasure,654
1367954951058591744,23
ramadian40,23
joni_leker,23
1220191661017329664,655
d0ncarlo,655
deschamden38970,655
sayaaangkuuu,655
1696739309645389824,25
1862751255854292992,656
chloerinde,656
1745650909919739904,36
strike653811,36
1750545113753989120,657
dianpanteraaa,657
1797490880921919488,18
txtdarihi,18
1735511991438151680,50
1362017926304309248,48
wandystjk2,48
elsaday__,48
natalinarully1,48
1342289347916177408,25
poporuww,25
1679276377739264000,658
vanylablues,658
1935910741242163200,25
1695004507439329280,40
1652721318671040512,2
hadjizyy_,2
131132280,360
fufufafauser,36
laporsehat,36
1599280500434407424,105
txtdaribogor,50
ragilprtmp,3
kolodete10,3
1616274495429554176,609
arhiavely,48
1686076901209804800,1
2918256914,27
1478624427994615808,659
agathadew_,659
945724737455472640,660
ridhos_pasop,660
1216894404281036800,3
dioniekaputra45,3
1700037639259521024,25
wondrfllkys,25
1307912492463480832,661
afvucado,661
wildanseptyan,661
sisthaaaaa,661
151270096,62
badanpangan,62
kemenkopangan,62
1938076244492619776,1
1613106626034282496,33
1810488831952781312,1
1716226984114855936,23
1822921802974392320,8
1724465172402798592,16
1896851939612389376,287
kemenag_jatim,287
rekalibrasi,12
1006675257770553344,95
1384192187244584960,28
ke_kanan11,28
837200345272991744,46
1892565485667106816,16
1603590210431746048,25
1972930028582383616,7
muhammadtuhasan,7
37160120,161
1642627278789283840,65
subur0204,65
1790854347414212608,14
undef112174,14
811733356970852352,25
1636710140014657536,62
nadinesukasapi,9
1373234947,29
3493501514,662
gemeinschweft,662
1676837343612002304,46
1913530019323981824,663
leehancute,663
premedievaltask,36
1532283738209415168,9
temanduit,9
177084452,23
1239960472348057600,664
neenanin,664
1542610997613060096,14
airdropified,14
1706364573895495680,11
375390060,62
dpp_pkb,62
sahabat_arzeti,62
64605516,1
1634576041065738240,14
horlarmhil89792,14
61729349,17
367018565,665
dyalova_,665
256415080,13
zakaria_0810,13
1222063442904764416,48
789097698506878976,48
lawanbicarax,48
realfedinuril,3
1805199318238089216,666
jazzjiellies,666
277918704,33
1740697199993073664,50
buruhidol,50
tekupla,19
1676949822279139328,7
ziraniya,7
1495150548386861056,29
hasnanaurah,29
muhamma49768512,29
1388254341299990528,667
hiubacem,667
chococrispyluvv,48
t4atak,1
1059841668478722048,668
k00s00nggg,668
1917158384119562240,14
riddlernft,14
0xmistblade,14
mochienyol,40
bapakfadillagi,40
muhamadrdani,40
almaghribis,9
1696015307369013248,40
kotanusantara,40
1249973860675358720,12
1104134551918407680,17
3833183653,669
luvvyez,669
1867529416915791872,1
asboediono_id,1
fayaatika,48
pasifisstate,36
1118928938867118080,670
rmcherries,670
2357602574,671
kodim0721,671
1539592754892001280,672
haeiica,672
1413457117663531008,2
stpoeti,2
1141354619450216448,25
2256405408,17
1605919945270784000,1
1340552561678381056,673
arataklitto,673
345816103,18
708675558419390464,14
1453347502241943552,674
the_redsindo,674
1220001613361770496,1
1045525998987489280,3
1251771236809469952,4
anhtiss,4
213118575,119
1328548947749531648,675
wangsol_,675
kangkungkukus,675
habisnontonfilm,675
1301581675223105536,101
ularvegan,101
2384764039,16
thexcomnow,23
2797042728,34
1813049016479019008,27
1655506248354385920,34
1645103468334690304,24
1275458616158380032,17
1605933061455036416,48
moyalyubov7,48
pray__93,48
abinyaraisya,27
893873043256164352,676
dadtoji,676
1350052213717049344,27
1755134821213589504,677
bang_ramzan,677
108316304,1
985703210,23
1849959206717358080,34
gitsuune,34
1593150876167770112,4
l0veis_you,4
1163161305080946688,678
xh_official,678
1637941776848945152,36
kang___l,36
4786611559,3
1738958036260323328,467
jayhanibaram,467
1195193060688183296,95
1844024367375941632,1
aditv571828,1
847501243370962944,1
menkeu,1
1164838428225052672,105
1307076292794224640,119
gearcloudy,119
1483450030950580224,679
teudo0r,679
1708774176,36
sharpandshark,36
1651853600195510272,105
araitulaki,48
73918123,680
neveral0nely__,680
1249297726795173888,681
easethernal,681
132532880,682
pramudyaarif90,682
saralisisi,563
1653785194321842176,46
1871507789744676864,683
infjohan,683
1285434622684225536,684
cheesiecakes,684
kleelovers,27
54485702,685
muandzzz,685
957646408022032384,23
1685250473077747712,50
259705140,7
1794284600036085760,686
cuttineis,686
luckisme89,12
1512790187449135104,687
jjsmllcats,687
1135245105240072192,336
899597703058817024,1
2335942801,7
1133573284245590016,18
1798725948201918464,11
483408930,23
1209329456847867904,688
jjeonggupy,688
1851210208351301632,14
763047013273309184,23
g4lletia,23
dhitayang,25
1604345001307426816,34
77713116,11
1961808719093932032,50
72325384,46
1261287643599400960,689
kiich192749,689
alief_cees,1
1813049916505354240,36
1392844486976311296,484
1636466097250799616,25
anfess_,25
1426442233746661376,690
minnniemeyi,690
496882851,25
310585049,6
68364858,25
1338844038,95
1498507849928175616,691
rikumiaaw,691
1117428587559178240,692
boobellegum,692
cupang_fish,6
1641926009246330880,36
funjunkies,36
1551331383884148736,28
750984680623771648,29
sofie_rr,29
abcdhnty,29
2941821283,1
1612577979531669504,693
ameliagits,693
1481504031915016192,50
giverep,50
1847762260401479680,119
4722704791,694
natthy,694
985396892648390656,28
gurinjayyy,28
telescopqe,28
429448245,695
ohmyv3nus,695
1388448695071383552,1
1725942108476084224,95
728444816,33
1572845803042877440,7
1587265721146707968,9
bank_joee_,9
bhar4ta_ja,9
naylaodre,9
fitri_ok_ok,48
868421017,28
1576368578248384512,27
1759588376171462656,27
ngadinopanser,12
1260521652028227584,696
wisrampung,696
z_____agan,696
1567383806503710720,34
1707994219825213440,3
36dpib12339,3
sayursoul,36
2281270728,33
1879935712876982272,23
108019896,1
1603683953546006528,1
1780903626439020544,16
1461228790445592576,306
bapaente,306
1838531317698527232,1
512000385,27
2462313205,28
1579198610801299456,46
indonesia_emas9,46
183057831,1
1737618420236247040,659
1732590347237416960,25
bibibibambi,25
ruwinanatalia,25
1521089688085626880,105
mtthiaserlng,105
566941620,697
moonxchild,697
2813349008,27
armazulfikar,27
787248934020186112,698
dylanbopung,698
1604084646882422784,11
suaratribunatas,11
71185953,8
127445106,34
1214043817193525248,699
danjalan2,699
1621840699468677120,17
apralzolam,17
scsuroso,36
1696052361540894720,40
702038954426535936,27
a___warasto7111,12
1115968279,25
1279643101917634560,9
brutus_istn2045,9
1864173068589125632,700
dissapointeed,700
527458305,1
ralepuli,1
anfangerxyz,11
1543414309,25
1935231513358123008,36
praise_girly,14
1940963020525727744,40
sebutaja_mawar,77
1643052237030313984,701
selimutprincess,701
1635057012567576576,25
1806298225575608320,28
49386986,12
bucaratie,12
1707617343239831552,36
zy_zy_lestary,17
1392858958977638400,77
parlinburman84,77
1156129220537413632,702
mayaa62580468,702
rizqullah__,608
inkonsistency,608
865459535036563456,703
imrenagi,703
2575399934,132
816676589253427200,704
rei1_f,704
1790929976000462848,27
bachrum_achmadi,27
kiwipetrikovv,9
1523726874,16
1517853774378795008,705
uchihaowito_,705
nikooesw,25
471800164,36
100505323,1
elfylius,1
1621195513034076160,36
1686354799850295296,17
2679097105,13
1163778978768797696,1
2666917977,12
1635024512,473
giomilahy97,473
492721115,28
f22pinkfalcon,28
40187038,23
1736708742148919296,19
bud_cavalera,19
1434404509246054400,36
leobebbe,36
985885135781314560,27
383178075,478
akbar_godzilla,478
1290987798,706
hyubiyoun,706
1177408928105152512,62
agusjabo333,62
471156253,27
1481336280676179968,9
1603659087606034432,46
genio922963,46
3067925940,707
hasyimmah,707
1591565058340835328,1
anakkampoeng78,36
king_pws_,36
infobmkg,36
lexmarteg,36
271757672,708
briankhrisna,708
sinaga_mangaraj,12
740105373621751808,27
1432761536750108672,709
remajang4ntuk,709
786549338818224128,1
subwido,12
4362523392,710
dlostfile,710
1331976681356103680,105
fadlicuy,105
1915340306226307072,1
gusdonleo,25
1419659699465555968,174
1145520565156843520,46
278872320,1
106049608,497
iyanugraha,497
1143913860203712512,14
1930939647368253440,48
1739530839346892800,711
izdetyuu,711
938653953289461760,25
1306966662365634560,712
tuvoislalune,712
172985060,23
531477540,713
ekawicaksana,713
709721068856954880,1
aniek26551407,1
r36un,23
1630597806082908160,11
256882477,6
1300428030544736256,34
596290948,523
149471773,714
sabrinaazel,714
1842453641875382272,1
ryawiedy,162
1749396935847641088,50
1495606651881402368,105
kisutwahyu,9
denjkw,9
1654462497146171392,1
1254387169,34
indonesiaguyub,34
1568084639297970176,17
1747905668106051584,161
blackgargantua,161
gowesssyuk,161
50586787,24
4179385839,1
1851506550877073408,14
dela_daniel1,14
424125482,715
falslalok,715
1442055501273919488,105
werkudara101,105
3218900125,229
beliaunyatir,229
1590238021349445632,716
cameralive6849,716
1656129140591046656,25
3270038286,17
1250107298074116096,717
anarkisasi,717
1726948899309625344,25
1771342536558440448,17
1467076852011323392,119
1942951896299524096,718
evilmurdocks,718
ardi_putraa4,40
1680344102976757760,719
levisucker,719
1733337995254857728,720
qrindou,720
792742269996584960,25
224102396,29
lismantik,29
1121436493203922944,34
85495565,721
dsinathrya,721
1795724610538975232,1
995878157336035328,50
1753774522417991680,1
1878501640065654784,36
1969076524411441152,722
tranquiltl,722
1648621544061665280,723
coffeecripss,723
harimusola,40
1832747279658504192,23
tojiberak,19
1251824880967774208,1
yourwaannn,563
76308571,95
617665887,27
1461002346448621568,17
292800726,34
detikbali__,34
1373271477437431808,724
kybann,724
1331600026649333760,95
camaraeka,95
398102154,23
1714509511883628544,50
1897399687134826496,336
1674808645882884096,725
marujorieudon,725
svlitxde,725
753077539,3
1471841244112297984,726
jerukasturi,726
2891370123,727
unvolding,727
1787909710496284672,18
1835228761958367232,1
1247583706287681536,14
sandraa71097,14
supremejayx,14
1655480306902913024,204
1244476057891160064,1
1676253287019081728,728
